Date,tmax,tmin,prcp,tavg
05-08-2018,89.1,81,0.01,85.05
06-08-2018,89.1,75.9,0.42,82.5
07-08-2018,89.1,75,0.42,82.05
08-08-2018,90,78.1,0,84.05
09-08-2018,90,75,0,82.5
10-08-2018,91.9,73,1.31,82.45
11-08-2018,90,73,0.2,81.5
12-08-2018,89.1,73,0.42,81.05
13-08-2018,90,73.9,0.03,81.95
14-08-2018,87.1,75.9,0.14,81.5
15-08-2018,89.1,75.9,0,82.5
16-08-2018,89.1,81,0,85.05
17-08-2018,89.1,81,0,85.05
18-08-2018,89.1,81,0,85.05
19-08-2018,91,78.1,0,84.55
20-08-2018,90,75.9,0.28,82.95
21-08-2018,90,75.9,0,82.95
22-08-2018,91,75.9,0,83.45
23-08-2018,91,75.9,0,83.45
24-08-2018,91.9,75.9,0,83.9
25-08-2018,89.1,80.1,0.01,84.6
26-08-2018,90,75.9,0.02,82.95
27-08-2018,90,77,0.04,83.5
28-08-2018,88,78.1,0.35,83.05
29-08-2018,90,80.1,0,85.05
30-08-2018,90,79,0.18,84.5
31-08-2018,89.1,80.1,0.03,84.6
01-09-2018,88,73.9,0.15,80.95
02-09-2018,86,77,0.11,81.5
03-09-2018,82,72,2.1,77
04-09-2018,89.1,75,0.05,82.05
05-09-2018,89.1,79,0,84.05
06-09-2018,89.1,73,0.17,81.05
07-09-2018,87.1,73.9,0.05,80.5
08-09-2018,87.1,73.9,0.01,80.5
09-09-2018,89.1,73.9,0.01,81.5
10-09-2018,89.1,75,0,82.05
11-09-2018,90,77,0,83.5
12-09-2018,91,78.1,0,84.55
13-09-2018,90,77,0.02,83.5
14-09-2018,89.1,75,0,82.05
15-09-2018,91,75.9,0,83.45
16-09-2018,91,78.1,0,84.55
17-09-2018,91,78.1,0,84.55
18-09-2018,90,79,0,84.5
19-09-2018,93,75.9,0,84.45
20-09-2018,93,75.9,0,84.45
21-09-2018,90,75,0.01,82.5
22-09-2018,89.1,75.9,0.34,82.5
23-09-2018,90,75.9,0,82.95
24-09-2018,90,77,0.03,83.5
25-09-2018,90,80.1,0,85.05
26-09-2018,91,81,0,86
27-09-2018,91,82,0,86.5
28-09-2018,90,77,0.08,83.5
29-09-2018,90,78.1,0,84.05
30-09-2018,91,80.1,0.01,85.55
01-10-2018,90,77,0.28,83.5
02-10-2018,89.1,80.1,0.01,84.6
03-10-2018,89.1,77,0.1,83.05
04-10-2018,89.1,79,0.03,84.05
05-10-2018,87.1,80.1,0,83.6
06-10-2018,88,78.1,0,83.05
07-10-2018,89.1,77,0.1,83.05
08-10-2018,86,72,0.85,79
09-10-2018,88,75.9,0.04,81.95
10-10-2018,87.1,77,0.33,82.05
11-10-2018,89.1,78.1,0,83.6
12-10-2018,90,75,0.2,82.5
13-10-2018,89.1,72,0,80.55
14-10-2018,88,73.9,0.04,80.95
15-10-2018,87.1,79,0,83.05
16-10-2018,87.1,80.1,0,83.6
17-10-2018,88,80.1,0,84.05
18-10-2018,88,78.1,0,83.05
19-10-2018,87.1,80.1,0,83.6
20-10-2018,89.1,73,0,81.05
21-10-2018,88,73,0,80.5
22-10-2018,82,77,0,79.5
23-10-2018,84.9,73.9,0,79.4
24-10-2018,86,71.1,0.01,78.55
25-10-2018,86,66.9,0,76.45
26-10-2018,91,72,0,81.5
27-10-2018,88,69.1,0,78.55
28-10-2018,79,60.1,0,69.55
29-10-2018,81,59,0,70
30-10-2018,84.9,61,0,72.95
31-10-2018,82.9,73.9,0,78.4
01-11-2018,86,71.1,0,78.55
02-11-2018,88,66.9,0.25,77.45
03-11-2018,80.1,66.9,0,73.5
04-11-2018,86,77,0.08,81.5
05-11-2018,86,75,0,80.5
06-11-2018,86,72,0.01,79
07-11-2018,86,73,0.09,79.5
08-11-2018,86,72,0.18,79
09-11-2018,84.9,72,0,78.45
10-11-2018,87.1,70,0.13,78.55
11-11-2018,84,70,0.29,77
12-11-2018,86,75,0.06,80.5
13-11-2018,86,71.1,0.25,78.55
14-11-2018,86,73,0,79.5
15-11-2018,84,54,0.12,69
16-11-2018,73.9,55,0,64.45
17-11-2018,78.1,59,0,68.55
18-11-2018,81,72,0,76.5
19-11-2018,82,68,0.08,75
20-11-2018,84,69.1,0,76.55
21-11-2018,81,64.9,0,72.95
22-11-2018,81,64,0.05,72.5
23-11-2018,79,64,0.2,71.5
24-11-2018,84,63,0,73.5
25-11-2018,82,66.9,0,74.45
26-11-2018,84,64,0,74
27-11-2018,73,52,0,62.5
28-11-2018,62.1,42.1,0,52.1
29-11-2018,71.1,41,0,56.05
30-11-2018,77,57.9,0,67.45
01-12-2018,82,73,0,77.5
02-12-2018,84.9,72,0.21,78.45
03-12-2018,87.1,72,0,79.55
04-12-2018,87.1,69.1,0.15,78.1
05-12-2018,70,52,0,61
06-12-2018,73,48,0,60.5
07-12-2018,77,57,0,67
08-12-2018,79,70,0.03,74.5
09-12-2018,82,68,0.04,75
10-12-2018,70,52,0,61
11-12-2018,63,45,0,54
12-12-2018,73.9,46.9,0,60.4
13-12-2018,78.1,68,0.01,73.05
14-12-2018,81,73,0,77
15-12-2018,80.1,68,0.23,74.05
16-12-2018,77,64,0,70.5
17-12-2018,71.1,55,0,63.05
18-12-2018,75,53.1,0,64.05
19-12-2018,78.1,55.9,0,67
20-12-2018,84,62.1,0.44,73.05
21-12-2018,71.1,54,0,62.55
22-12-2018,66.9,48,0,57.45
23-12-2018,73,46,0,59.5
24-12-2018,73,54,0,63.5
25-12-2018,75.9,55.9,0,65.9
26-12-2018,75.9,69.1,0,72.5
27-12-2018,81,72,0.25,76.5
28-12-2018,80.1,73,0.08,76.55
29-12-2018,82,72,0,77
30-12-2018,80.1,66,0,73.05
31-12-2018,81,72,0,76.5
01-01-2019,81,66,0,73.5
02-01-2019,81,62.1,0,71.55
03-01-2019,81,73,0.01,77
04-01-2019,84,66,0,75
05-01-2019,77,57,0,67
06-01-2019,75,53.1,0,64.05
07-01-2019,78.1,55.9,0,67
08-01-2019,80.1,57.9,0,69
09-01-2019,77,55.9,0,66.45
10-01-2019,70,48,0,59
11-01-2019,75.9,48.9,0,62.4
12-01-2019,78.1,62.1,0,70.1
13-01-2019,84,62.1,0.03,73.05
14-01-2019,77,57.9,0,67.45
15-01-2019,70,53.1,0,61.55
16-01-2019,73,48,0,60.5
17-01-2019,75.9,50,0,62.95
18-01-2019,79,52,0,65.5
19-01-2019,80.1,55.9,0,68
20-01-2019,73,50,0.26,61.5
21-01-2019,69.1,42.1,0,55.6
22-01-2019,75,60.1,0,67.55
23-01-2019,79,69.1,0,74.05
24-01-2019,82.9,66,0.67,74.45
25-01-2019,68,55,0,61.5
26-01-2019,63,52,0.8,57.5
27-01-2019,69.1,54,2.78,61.55
28-01-2019,60.1,48,0.07,54.05
29-01-2019,70,46,0,58
30-01-2019,73.9,50,0,61.95
31-01-2019,75,55.9,2.05,65.45
01-02-2019,73,66,1.19,69.5
02-02-2019,81,63,0.86,72
03-02-2019,82.9,63,0,72.95
04-02-2019,73,60.1,0,66.55
05-02-2019,78.1,57.9,0,68
06-02-2019,79,59,0,69
07-02-2019,78.1,68,0,73.05
08-02-2019,79,66,0,72.5
09-02-2019,80.1,70,0,75.05
10-02-2019,80.1,71.1,0,75.6
11-02-2019,82,72,0,77
12-02-2019,82.9,72,0,77.45
13-02-2019,72,57,0.4,64.5
14-02-2019,77,55.9,0,66.45
15-02-2019,80.1,61,0,70.55
16-02-2019,82,57.9,0,69.95
17-02-2019,84,64,0,74
18-02-2019,86,75,0,80.5
19-02-2019,82.9,73.9,0,78.4
20-02-2019,84,75.9,0.01,79.95
21-02-2019,82.9,73.9,0.09,78.4
22-02-2019,84,73,0,78.5
23-02-2019,84,75,0,79.5
24-02-2019,88,71.1,0,79.55
25-02-2019,80.1,68,0,74.05
26-02-2019,81,68,1.9,74.5
27-02-2019,82.9,68,0.19,75.45
28-02-2019,79,64.9,0,71.95
01-03-2019,81,62.1,0,71.55
02-03-2019,84,64,0,74
03-03-2019,84.9,66.9,0,75.9
04-03-2019,88,68,0,78
05-03-2019,84,57,0,70.5
06-03-2019,66,50,0,58
07-03-2019,73.9,50,0,61.95
08-03-2019,78.1,68,0.01,73.05
09-03-2019,82,72,0.04,77
10-03-2019,82.9,73,0,77.95
11-03-2019,84,66.9,0,75.45
12-03-2019,84,68,0.01,76
13-03-2019,80.1,73,0,76.55
14-03-2019,80.1,72,0,76.05
15-03-2019,79,72,0.26,75.5
16-03-2019,81,70,0.27,75.5
17-03-2019,82,66,0,74
18-03-2019,78.1,66,0.11,72.05
19-03-2019,70,62.1,1.7,66.05
20-03-2019,75.9,62.1,0.29,69
21-03-2019,77,60.1,0,68.55
22-03-2019,75,53.1,0,64.05
23-03-2019,77,53.1,0,65.05
24-03-2019,79,69.1,0,74.05
25-03-2019,82,68,0.01,75
26-03-2019,82.9,64,0.01,73.45
27-03-2019,78.1,61,0,69.55
28-03-2019,78.1,60.1,0.06,69.1
29-03-2019,78.1,64.9,0.12,71.5
30-03-2019,79,69.1,0,74.05
31-03-2019,81,64.9,0.01,72.95
01-04-2019,84.9,63,0,73.95
02-04-2019,84.9,64,0.34,74.45
03-04-2019,78.1,70,0,74.05
04-04-2019,80.1,73,0,76.55
05-04-2019,82.9,73,0.03,77.95
06-04-2019,84,68,0,76
07-04-2019,82.9,73.9,0,78.4
08-04-2019,84,75,0,79.5
09-04-2019,82,72,0,77
10-04-2019,87.1,71.1,0,79.1
11-04-2019,84,64.9,0,74.45
12-04-2019,86,73,0,79.5
13-04-2019,86,75,0,80.5
14-04-2019,88,73,0.57,80.5
15-04-2019,86,73.9,0,79.95
16-04-2019,82,64,0,73
17-04-2019,82,68,0,75
18-04-2019,86,73.9,0,79.95
19-04-2019,87.1,70,0.49,78.55
20-04-2019,81,61,0,71
21-04-2019,79,57.9,0,68.45
22-04-2019,79,62.1,0,70.55
23-04-2019,81,63,0,72
24-04-2019,81,63,0,72
25-04-2019,84.9,64.9,0,74.9
26-04-2019,88,72,0,80
27-04-2019,84,64.9,0,74.45
28-04-2019,84,75,0,79.5
29-04-2019,84.9,75.9,0.08,80.4
30-04-2019,84.9,73.9,0,79.4
01-05-2019,82.9,71.1,0.22,77
02-05-2019,84,73,0.41,78.5
03-05-2019,86,70,0.73,78
04-05-2019,87.1,71.1,0.01,79.1
05-05-2019,88,72,0.91,80
06-05-2019,89.1,71.1,0.48,80.1
07-05-2019,84.9,71.1,0.78,78
08-05-2019,82.9,70,0.04,76.45
09-05-2019,84.9,75,0,79.95
10-05-2019,84.9,77,0,80.95
11-05-2019,87.1,75.9,0.02,81.5
12-05-2019,88,71.1,0.47,79.55
13-05-2019,89.1,71.1,1.19,80.1
14-05-2019,90,73,0,81.5
15-05-2019,84.9,73,0.03,78.95
16-05-2019,84,77,0,80.5
17-05-2019,84,70,0,77
18-05-2019,84.9,70,0,77.45
19-05-2019,87.1,73,0,80.05
20-05-2019,87.1,73,0,80.05
21-05-2019,87.1,73,0,80.05
22-05-2019,87.1,73,0,80.05
23-05-2019,88,78.1,0,83.05
24-05-2019,87.1,78.1,0,82.6
25-05-2019,84.9,75,0,79.95
26-05-2019,87.1,78.1,0,82.6
27-05-2019,88,78.1,0,83.05
28-05-2019,87.1,73,0,80.05
29-05-2019,88,75.9,0,81.95
30-05-2019,88,78.1,0,83.05
31-05-2019,91,80.1,0,85.55
01-06-2019,93,73,1.32,83
02-06-2019,93,77,0.09,85
03-06-2019,93,78.1,0,85.55
04-06-2019,91,81,0.02,86
05-06-2019,90,78.1,0,84.05
06-06-2019,91,80.1,0.01,85.55
07-06-2019,91.9,77,0.31,84.45
08-06-2019,91,73.9,0.3,82.45
09-06-2019,90,75,0.3,82.5
10-06-2019,90,75,0.53,82.5
11-06-2019,91,75,0.03,83
12-06-2019,91.9,75.9,0,83.9
13-06-2019,91,75.9,0.75,83.45
14-06-2019,87.1,75.9,0.06,81.5
15-06-2019,89.1,75.9,0.31,82.5
16-06-2019,86,73.9,0.33,79.95
17-06-2019,82.9,73.9,0.75,78.4
18-06-2019,91,75,0.31,83
19-06-2019,89.1,73.9,0.36,81.5
20-06-2019,91,75.9,0,83.45
21-06-2019,93.9,79,0,86.45
22-06-2019,93.9,79,0.01,86.45
23-06-2019,91.9,79,0,85.45
24-06-2019,96.1,81,0,88.55
25-06-2019,95,81,0,88
26-06-2019,95,80.1,0,87.55
27-06-2019,93,77,0.03,85
28-06-2019,91.9,72,0.71,81.95
29-06-2019,84,73.9,0.45,78.95
30-06-2019,89.1,75,0.21,82.05
01-07-2019,93,75.9,0,84.45
02-07-2019,91.9,80.1,0,86
03-07-2019,91,80.1,0,85.55
04-07-2019,90,77,0,83.5
05-07-2019,91,79,0,85
06-07-2019,89.1,77,0,83.05
07-07-2019,90,75.9,0.01,82.95
08-07-2019,89.1,75,0.84,82.05
09-07-2019,90,73.9,0,81.95
10-07-2019,91,77,0,84
11-07-2019,91,78.1,0,84.55
12-07-2019,88,73.9,0.03,80.95
13-07-2019,90,81,0,85.5
14-07-2019,91.9,82,0,86.95
15-07-2019,91,82,0,86.5
16-07-2019,91.9,82,0.01,86.95
17-07-2019,91,82,0,86.5
18-07-2019,89.1,82,0,85.55
19-07-2019,91.9,80.1,0,86
20-07-2019,91,80.1,0,85.55
21-07-2019,90,77,0,83.5
22-07-2019,90,77,0,83.5
23-07-2019,93.9,75,0,84.45
24-07-2019,95,78.1,0,86.55
25-07-2019,93,75,0.69,84
26-07-2019,91,75.9,0,83.45
27-07-2019,91.9,77,1.33,84.45
28-07-2019,90,77,0.11,83.5
29-07-2019,91,77,0,84
30-07-2019,91,75.9,0.08,83.45
31-07-2019,90,78.1,0.02,84.05
01-08-2019,90,79,0.04,84.5
02-08-2019,90,73.9,0.59,81.95
03-08-2019,93,77,0.2,85
04-08-2019,91.9,77,0.23,84.45
05-08-2019,88,73,2.49,80.5
06-08-2019,91,72,2.88,81.5
07-08-2019,90,75,0.35,82.5
08-08-2019,90,75,0.45,82.5
09-08-2019,91.9,77,0,84.45
10-08-2019,91,78.1,1.49,84.55
11-08-2019,93.9,78.1,0.02,86
12-08-2019,90,78.1,0.21,84.05
13-08-2019,93,77,0,85
14-08-2019,91,77,0.14,84
15-08-2019,91.9,75.9,0.12,83.9
16-08-2019,93.9,75,0.02,84.45
17-08-2019,91.9,73,1.1,82.45
18-08-2019,90,75.9,0,82.95
19-08-2019,90,77,0.01,83.5
20-08-2019,88,75.9,0.08,81.95
21-08-2019,89.1,77,0,83.05
22-08-2019,89.1,79,0.05,84.05
23-08-2019,86,79,0.14,82.5
24-08-2019,87.1,77,0.99,82.05
25-08-2019,91,79,0.2,85
26-08-2019,90,78.1,0.39,84.05
27-08-2019,91.9,77,0.01,84.45
28-08-2019,93,75.9,0,84.45
29-08-2019,89.1,75.9,0.23,82.5
30-08-2019,88,78.1,0.02,83.05
31-08-2019,90,77,0.33,83.5
01-09-2019,91.9,77,0.09,84.45
02-09-2019,84.9,75,0,79.95
03-09-2019,84.9,75.9,0,80.4
04-09-2019,91.9,75.9,0,83.9
05-09-2019,93,79,0,86
06-09-2019,93,79,0,86
07-09-2019,90,80.1,0,85.05
08-09-2019,90,78.1,0,84.05
09-09-2019,90,82,0,86
10-09-2019,90,81,0,85.5
11-09-2019,89.1,82.9,0,86
12-09-2019,88,75.9,0.84,81.95
13-09-2019,88,75.9,0.31,81.95
14-09-2019,88,79,0.01,83.5
15-09-2019,91,75.9,0,83.45
16-09-2019,91,77,0,84
17-09-2019,91.9,75,0,83.45
18-09-2019,88,75.9,0.02,81.95
19-09-2019,84.9,73.9,0.01,79.4
20-09-2019,86,78.1,0.07,82.05
21-09-2019,86,78.1,0,82.05
22-09-2019,86,78.1,0.01,82.05
23-09-2019,86,78.1,0,82.05
24-09-2019,87.1,73,0,80.05
25-09-2019,87.1,69.1,0,78.1
26-09-2019,87.1,77,0,82.05
27-09-2019,88,78.1,0,83.05
28-09-2019,89.1,80.1,0,84.6
29-09-2019,88,78.1,0,83.05
30-09-2019,88,78.1,0.03,83.05
01-10-2019,88,80.1,0,84.05
02-10-2019,87.1,79,0,83.05
03-10-2019,87.1,79,0,83.05
04-10-2019,89.1,73,0,81.05
05-10-2019,88,78.1,0.05,83.05
06-10-2019,89.1,77,0.23,83.05
07-10-2019,87.1,75.9,0.59,81.5
08-10-2019,87.1,75,0.64,81.05
09-10-2019,88,73.9,1.78,80.95
10-10-2019,88,75,0.02,81.5
11-10-2019,84.9,75,0.85,79.95
12-10-2019,82.9,77,0,79.95
13-10-2019,84.9,77,0,80.95
14-10-2019,84.9,77,0.01,80.95
15-10-2019,84,72,0,78
16-10-2019,90,73.9,0,81.95
17-10-2019,89.1,75.9,0,82.5
18-10-2019,87.1,75,0,81.05
19-10-2019,86,81,0.01,83.5
20-10-2019,89.1,79,0.09,84.05
21-10-2019,90,75.9,0,82.95
22-10-2019,88,77,0.01,82.5
23-10-2019,88,75,0,81.5
24-10-2019,87.1,80.1,0.02,83.6
25-10-2019,87.1,79,0.01,83.05
26-10-2019,84,73.9,0.84,78.95
27-10-2019,86,73.9,0.01,79.95
28-10-2019,84.9,75,0.17,79.95
29-10-2019,84,77,0.07,80.5
30-10-2019,84,77,0,80.5
31-10-2019,88,77,0,82.5
01-11-2019,87.1,73.9,0.03,80.5
02-11-2019,87.1,75,0.05,81.05
03-11-2019,80.1,73,1.72,76.55
04-11-2019,84.9,75,0.05,79.95
05-11-2019,86,75.9,NA,80.95
06-11-2019,87.1,79,0,83.05
07-11-2019,86,80.1,0,83.05
08-11-2019,88,73,0,80.5
09-11-2019,75.9,69.1,0.47,72.5
10-11-2019,82,68,0,75
11-11-2019,82,73,0,77.5
12-11-2019,84.9,68,0,76.45
13-11-2019,79,68,0.39,73.5
14-11-2019,82,73.9,0.33,77.95
15-11-2019,82.9,69.1,0.06,76
16-11-2019,73,59,0,66
17-11-2019,64.9,55,0,59.95
18-11-2019,73.9,57.9,0,65.9
19-11-2019,78.1,57,0,67.55
20-11-2019,77,54,0,65.5
21-11-2019,78.1,59,0,68.55
22-11-2019,80.1,71.1,0,75.6
23-11-2019,82,64.9,0,73.45
24-11-2019,80.1,62.1,0.11,71.1
25-11-2019,73.9,53.1,0,63.5
26-11-2019,75.9,54,0,64.95
27-11-2019,82,57.9,0,69.95
28-11-2019,82.9,61,0,71.95
29-11-2019,82,60.1,0,71.05
30-11-2019,80.1,62.1,0,71.1
01-12-2019,82.9,64,0,73.45
02-12-2019,80.1,53.1,0.01,66.6
03-12-2019,66,46.9,0,56.45
04-12-2019,73.9,50,0,61.95
05-12-2019,72,48.9,0,60.45
06-12-2019,80.1,53.1,0,66.6
07-12-2019,80.1,57,0,68.55
08-12-2019,81,64,0,72.5
09-12-2019,82.9,62.1,0,72.5
10-12-2019,84,73.9,0,78.95
11-12-2019,82.9,73,0.11,77.95
12-12-2019,80.1,70,2.54,75.05
13-12-2019,82.9,72,0.07,77.45
14-12-2019,86,64,0,75
15-12-2019,82,57,0,69.5
16-12-2019,84.9,73,0.75,78.95
17-12-2019,84.9,73,0,78.95
18-12-2019,77,64,0.04,70.5
19-12-2019,73,63,0.1,68
20-12-2019,78.1,69.1,0.11,73.6
21-12-2019,78.1,73.9,0.01,76
22-12-2019,78.1,75,0.05,76.55
23-12-2019,77,63,1.8,70
24-12-2019,71.1,57.9,0,64.5
25-12-2019,82,64,0,73
26-12-2019,82,73.9,0.07,77.95
27-12-2019,80.1,72,1.37,76.05
28-12-2019,82.9,72,2.23,77.45
29-12-2019,82.9,75,0.05,78.95
30-12-2019,81,73,0.05,77
31-12-2019,80.1,61,0,70.55
01-01-2020,78.1,55.9,0,67
02-01-2020,82,61,0,71.5
03-01-2020,84.9,75.9,0,80.4
04-01-2020,88,66,0.03,77
05-01-2020,68,55,0,61.5
06-01-2020,73,52,0,62.5
07-01-2020,77,57,0,67
08-01-2020,78.1,54,0,66.05
09-01-2020,79,72,0,75.5
10-01-2020,80.1,73.9,0.06,77
11-01-2020,84,75.9,0,79.95
12-01-2020,82.9,77,0.07,79.95
13-01-2020,82.9,73,0.03,77.95
14-01-2020,82.9,73,0,77.95
15-01-2020,82,66,0,74
16-01-2020,82,64.9,0,73.45
17-01-2020,81,68,0,74.5
18-01-2020,79,71.1,0,75.05
19-01-2020,84,64.9,0,74.45
20-01-2020,82,57,0,69.5
21-01-2020,69.1,46,0,57.55
22-01-2020,63,41,0.23,52
23-01-2020,77,55.9,0.08,66.45
24-01-2020,75.9,64.9,0.29,70.4
25-01-2020,78.1,57.9,0,68
26-01-2020,73.9,50,0,61.95
27-01-2020,78.1,55.9,0.01,67
28-01-2020,75.9,59,0,67.45
29-01-2020,82,63,0.28,72.5
30-01-2020,75.9,64,0,69.95
31-01-2020,81,62.1,0.73,71.55
01-02-2020,73.9,62.1,0.25,68
02-02-2020,68,51.1,0,59.55
03-02-2020,72,46.9,0,59.45
04-02-2020,80.1,55,0,67.55
05-02-2020,82,61,0,71.5
06-02-2020,86,73.9,0,79.95
07-02-2020,80.1,62.1,0.52,71.1
08-02-2020,77,54,0,65.5
09-02-2020,79,72,0,75.5
10-02-2020,82.9,73,0,77.95
11-02-2020,84.9,73.9,0,79.4
12-02-2020,84.9,75.9,0,80.4
13-02-2020,86,77,0,81.5
14-02-2020,88,71.1,0,79.55
15-02-2020,81,70,0.01,75.5
16-02-2020,82,73.9,0.27,77.95
17-02-2020,84.9,70,0,77.45
18-02-2020,84.9,73.9,0,79.4
19-02-2020,86,75,0,80.5
20-02-2020,87.1,71.1,0,79.1
21-02-2020,75.9,61,0.03,68.45
22-02-2020,75.9,57.9,0.84,66.9
23-02-2020,77,64.9,0.01,70.95
24-02-2020,81,69.1,0,75.05
25-02-2020,84.9,66.9,0,75.9
26-02-2020,88,66,0.65,77
27-02-2020,70,54,0,62
28-02-2020,68,48,0,58
29-02-2020,72,48.9,0,60.45
01-03-2020,75.9,50,0,62.95
02-03-2020,80.1,69.1,0,74.6
03-03-2020,84,70,0,77
04-03-2020,86,64.9,0,75.45
05-03-2020,93.9,75,0,84.45
06-03-2020,82,64.9,0,73.45
07-03-2020,73.9,55.9,0,64.9
08-03-2020,75,68,0,71.5
09-03-2020,78.1,69.1,0,73.6
10-03-2020,80.1,66.9,0.09,73.5
11-03-2020,82,71.1,0,76.55
12-03-2020,82.9,69.1,0.08,76
13-03-2020,82.9,66.9,0,74.9
14-03-2020,82.9,75,0,78.95
15-03-2020,84.9,75,0,79.95
16-03-2020,84,66.9,0,75.45
17-03-2020,84,73.9,0,78.95
18-03-2020,82.9,73,0,77.95
19-03-2020,84.9,73.9,0,79.4
20-03-2020,84.9,75,0,79.95
21-03-2020,84.9,75,0,79.95
22-03-2020,84.9,73,0,78.95
23-03-2020,84.9,69.1,0,77
24-03-2020,87.1,69.1,0,78.1
25-03-2020,91,66.9,0,78.95
26-03-2020,88,71.1,0,79.55
27-03-2020,86,75,0,80.5
28-03-2020,84.9,72,0,78.45
29-03-2020,88,75,0,81.5
30-03-2020,88,66.9,0,77.45
31-03-2020,93,75,0,84
01-04-2020,82.9,66,0.18,74.45
02-04-2020,82,61,0,71.5
03-04-2020,82.9,64,0,73.45
04-04-2020,86,68,0,77
05-04-2020,82.9,72,0.22,77.45
06-04-2020,81,66,0.15,73.5
07-04-2020,84.9,75.9,0,80.4
08-04-2020,91.9,73.9,0,82.9
09-04-2020,93,73,0,83
10-04-2020,93,75,0,84
11-04-2020,81,75.9,0,78.45
12-04-2020,87.1,78.1,0,82.6
13-04-2020,91.9,79,0,85.45
14-04-2020,91,75,0,83
15-04-2020,96.1,75.9,0,86
16-04-2020,91,73,0.04,82
17-04-2020,84.9,73.9,1.18,79.4
18-04-2020,90,73,0.58,81.5
19-04-2020,89.1,72,0,80.55
20-04-2020,93,78.1,0,85.55
21-04-2020,89.1,71.1,0.07,80.1
22-04-2020,86,64,0,75
23-04-2020,88,77,0,82.5
24-04-2020,93.9,73.9,0.01,83.9
25-04-2020,89.1,72,0,80.55
26-04-2020,87.1,63,0.24,75.05
27-04-2020,80.1,64.9,0,72.5
28-04-2020,82,66,0,74
29-04-2020,86,73.9,0,79.95
30-04-2020,82,69.1,0.32,75.55
01-05-2020,81,57,0,69
02-05-2020,82.9,62.1,0,72.5
03-05-2020,82,66,0,74
04-05-2020,87.1,66,0,76.55
05-05-2020,89.1,70,0,79.55
06-05-2020,91,72,0,81.5
07-05-2020,82,68,0,75
08-05-2020,82,70,0,76
09-05-2020,87.1,64.9,0,76
10-05-2020,79,69.1,0.04,74.05
11-05-2020,84.9,69.1,0.02,77
12-05-2020,84.9,73.9,0,79.4
13-05-2020,84.9,75,0,79.95
14-05-2020,80.1,75,0,77.55
15-05-2020,80.1,73.9,0.15,77
16-05-2020,90,73,0.33,81.5
17-05-2020,93,72,0,82.5
18-05-2020,84,71.1,0.72,77.55
19-05-2020,91,71.1,0.06,81.05
20-05-2020,90,73,0.73,81.5
21-05-2020,89.1,73,0.03,81.05
22-05-2020,87.1,73.9,0.32,80.5
23-05-2020,87.1,78.1,0,82.6
24-05-2020,81,73.9,1.76,77.45
25-05-2020,80.1,73.9,4.44,77
26-05-2020,90,73,0.29,81.5
27-05-2020,90,73.9,0.18,81.95
28-05-2020,89.1,77,0.12,83.05
29-05-2020,89.1,75,0,82.05
30-05-2020,88,79,0,83.5
31-05-2020,89.1,73.9,0,81.5
01-06-2020,89.1,75,0,82.05
02-06-2020,84,75.9,0.2,79.95
03-06-2020,79,73,0.64,76
04-06-2020,82.9,71.1,1.28,77
05-06-2020,88,73,0.74,80.5
06-06-2020,86,80.1,0,83.05
07-06-2020,88,80.1,0.04,84.05
08-06-2020,90,80.1,0,85.05
09-06-2020,90,79,0,84.5
10-06-2020,89.1,79,0.01,84.05
11-06-2020,86,77,0.21,81.5
12-06-2020,87.1,79,0.04,83.05
13-06-2020,87.1,78.1,0,82.6
14-06-2020,87.1,75,0.05,81.05
15-06-2020,89.1,73.9,0,81.5
16-06-2020,87.1,72,0,79.55
17-06-2020,87.1,72,0,79.55
18-06-2020,82.9,73,1.46,77.95
19-06-2020,89.1,71.1,1.71,80.1
20-06-2020,88,73,0.01,80.5
21-06-2020,90,77,0,83.5
22-06-2020,89.1,77,0,83.05
23-06-2020,91,78.1,0,84.55
24-06-2020,91.9,78.1,0.05,85
25-06-2020,91,81,0,86
26-06-2020,90,82,0,86
27-06-2020,90,82,0,86
28-06-2020,90,79,0,84.5
29-06-2020,91.9,77,0,84.45
30-06-2020,95,79,0,87
01-07-2020,93.9,78.1,0,86
02-07-2020,96.1,77,0.01,86.55
03-07-2020,95,78.1,0.27,86.55
04-07-2020,93,78.1,0.03,85.55
05-07-2020,93,72,4.06,82.5
06-07-2020,91,73.9,0.03,82.45
07-07-2020,90,77,0.8,83.5
08-07-2020,95,78.1,0,86.55
09-07-2020,95,79,0,87
10-07-2020,95,78.1,0.06,86.55
11-07-2020,93.9,77,0,85.45
12-07-2020,91,78.1,0.38,84.55
13-07-2020,95,77,0.01,86
14-07-2020,93,73.9,0.31,83.45
15-07-2020,91,77,0,84
16-07-2020,91.9,75.9,0.63,83.9
17-07-2020,91,77,0.31,84
18-07-2020,86,72,1.53,79
19-07-2020,89.1,78.1,0.56,83.6
20-07-2020,90,77,0.16,83.5
21-07-2020,87.1,78.1,0.2,82.6
22-07-2020,84.9,75.9,1.69,80.4
23-07-2020,88,75.9,0.48,81.95
24-07-2020,90,78.1,0.05,84.05
25-07-2020,90,79,0,84.5
26-07-2020,89.1,75,0.1,82.05
27-07-2020,90,73,0.13,81.5
28-07-2020,90,73.9,0,81.95
29-07-2020,90,79,0,84.5
30-07-2020,90,82,0,86
31-07-2020,91.9,82,0,86.95
01-08-2020,91,77,0.57,84
02-08-2020,84.9,78.1,0.1,81.5
