Date,tmax,tmin,prcp,tavg
17-03-2016,54,39,0,46.5
18-03-2016,41,33,0.08,37
19-03-2016,37,30,0,33.5
20-03-2016,41,28,0,34.5
21-03-2016,47,29,0,38
22-03-2016,57,36,0,46.5
23-03-2016,37,32,0.35,34.5
24-03-2016,35,28,0.95,31.5
25-03-2016,41,24,0,32.5
26-03-2016,46,28,0,37
27-03-2016,52,34,0.1,43
28-03-2016,51,35,0,43
29-03-2016,51,29,0,40
30-03-2016,61,42,0.02,51.5
31-03-2016,59,38,0.56,48.5
01-04-2016,52,36,0.03,44
02-04-2016,38,27,0.12,32.5
03-04-2016,70,27,0,48.5
04-04-2016,34,26,0,30
05-04-2016,41,23,0.03,32
06-04-2016,48,37,0.6,42.5
07-04-2016,40,34,0.01,37
08-04-2016,40,24,0.15,32
09-04-2016,33,21,0,27
10-04-2016,49,33,0.07,41
11-04-2016,49,35,0,42
12-04-2016,41,30,0,35.5
13-04-2016,46,36,0,41
14-04-2016,53,37,0,45
15-04-2016,55,37,0,46
16-04-2016,63,39,0,51
17-04-2016,67,42,0,54.5
18-04-2016,78,42,0,60
19-04-2016,48,40,0,44
20-04-2016,57,43,0.12,50
21-04-2016,66,50,0.07,58
22-04-2016,56,39,0,47.5
23-04-2016,50,38,0,44
24-04-2016,61,37,0,49
25-04-2016,78,47,0.07,62.5
26-04-2016,49,40,0,44.5
27-04-2016,48,39,0.08,43.5
28-04-2016,46,38,0.03,42
29-04-2016,47,39,0.02,43
30-04-2016,46,40,0.4,43
01-05-2016,47,41,0.13,44
02-05-2016,57,39,0,48
03-05-2016,69,39,0.04,54
04-05-2016,49,40,0,44.5
05-05-2016,55,40,0,47.5
06-05-2016,85,45,0,65
07-05-2016,75,46,0,60.5
08-05-2016,70,39,0,54.5
09-05-2016,58,43,0.22,50.5
10-05-2016,49,46,1.12,47.5
11-05-2016,59,46,0,52.5
12-05-2016,72,48,0.01,60
13-05-2016,64,44,0.2,54
14-05-2016,46,40,0,43
15-05-2016,56,36,0,46
16-05-2016,71,46,0.11,58.5
17-05-2016,54,43,0,48.5
18-05-2016,57,45,0,51
19-05-2016,68,42,0,55
20-05-2016,63,44,0,53.5
21-05-2016,71,52,0,61.5
22-05-2016,71,54,0,62.5
23-05-2016,76,49,0,62.5
24-05-2016,85,59,0.03,72
25-05-2016,77,53,0.04,65
26-05-2016,85,61,0.03,73
27-05-2016,79,65,0.14,72
28-05-2016,82,64,0.27,73
29-05-2016,80,63,0,71.5
30-05-2016,81,60,0,70.5
31-05-2016,73,60,0.03,66.5
01-06-2016,81,62,0,71.5
02-06-2016,76,60,0,68
03-06-2016,77,56,0,66.5
04-06-2016,76,58,0.03,67
05-06-2016,80,60,0.34,70
06-06-2016,77,57,0.01,67
07-06-2016,63,53,0,58
08-06-2016,61,49,0,55
09-06-2016,75,51,0.01,63
10-06-2016,91,61,0.06,76
11-06-2016,91,62,0,76.5
12-06-2016,65,56,0,60.5
13-06-2016,71,54,0,62.5
14-06-2016,71,60,0.07,65.5
15-06-2016,79,65,1.03,72
16-06-2016,72,61,0,66.5
17-06-2016,79,60,0,69.5
18-06-2016,82,58,0,70
19-06-2016,89,65,0,77
20-06-2016,91,70,0.06,80.5
21-06-2016,82,64,0,73
22-06-2016,80,64,0.22,72
23-06-2016,70,62,0,66
24-06-2016,79,61,0,70
25-06-2016,85,62,0,73.5
26-06-2016,89,70,0.8,79.5
27-06-2016,84,62,0,73
28-06-2016,66,57,0,61.5
29-06-2016,75,53,0,64
30-06-2016,81,60,0.86,70.5
01-07-2016,68,59,0,63.5
02-07-2016,75,59,0,67
03-07-2016,73,55,0,64
04-07-2016,72,60,0,66
05-07-2016,86,69,0,77.5
06-07-2016,87,68,0.12,77.5
07-07-2016,79,66,0.01,72.5
08-07-2016,86,65,0,75.5
09-07-2016,77,63,0,70
10-07-2016,79,59,0,69
11-07-2016,90,70,0.02,80
12-07-2016,88,74,0,81
13-07-2016,90,71,0,80.5
14-07-2016,86,68,0,77
15-07-2016,70,60,0,65
16-07-2016,76,57,0,66.5
17-07-2016,86,64,0.19,75
18-07-2016,87,68,0,77.5
19-07-2016,82,67,0,74.5
20-07-2016,93,68,0,80.5
21-07-2016,93,70,0.51,81.5
22-07-2016,90,72,0,81
23-07-2016,89,72,0.85,80.5
24-07-2016,94,72,0.03,83
25-07-2016,89,73,0,81
26-07-2016,86,68,0,77
27-07-2016,89,70,0,79.5
28-07-2016,78,67,0.03,72.5
29-07-2016,76,67,0,71.5
30-07-2016,76,67,0,71.5
31-07-2016,78,66,0,72
01-08-2016,81,66,0,73.5
02-08-2016,84,66,0,75
03-08-2016,88,72,0.09,80
04-08-2016,92,72,0.05,82
05-08-2016,86,72,0,79
06-08-2016,82,66,0,74
07-08-2016,80,64,0,72
08-08-2016,81,64,0,72.5
09-08-2016,87,71,0,79
10-08-2016,88,71,0,79.5
11-08-2016,94,73,0,83.5
12-08-2016,81,74,0.2,77.5
13-08-2016,86,72,0,79
14-08-2016,87,68,0,77.5
15-08-2016,81,67,0,74
16-08-2016,85,72,0,78.5
17-08-2016,88,68,0.05,78
18-08-2016,87,70,0,78.5
19-08-2016,88,69,0.22,78.5
20-08-2016,80,64,0.27,72
21-08-2016,75,60,0,67.5
22-08-2016,80,56,0,68
23-08-2016,85,63,0,74
24-08-2016,87,71,0.21,79
25-08-2016,84,70,0.33,77
26-08-2016,76,65,0,70.5
27-08-2016,81,63,0.08,72
28-08-2016,76,65,0,70.5
29-08-2016,83,67,0,75
30-08-2016,85,69,2.09,77
31-08-2016,74,64,0,69
01-09-2016,72,64,0,68
02-09-2016,72,62,0,67
03-09-2016,74,58,0,66
04-09-2016,78,57,0,67.5
05-09-2016,88,68,0,78
06-09-2016,94,71,0.03,82.5
07-09-2016,82,71,1.56,76.5
08-09-2016,85,66,0,75.5
09-09-2016,79,61,0,70
10-09-2016,74,60,0.08,67
11-09-2016,76,54,0,65
12-09-2016,79,59,0,69
13-09-2016,75,64,0,69.5
14-09-2016,72,61,0.01,66.5
15-09-2016,74,59,0,66.5
16-09-2016,85,68,0.05,76.5
17-09-2016,83,63,0.05,73
18-09-2016,78,58,0,68
19-09-2016,87,64,0.66,75.5
20-09-2016,79,58,0,68.5
21-09-2016,74,64,0.69,69
22-09-2016,80,63,0,71.5
23-09-2016,71,63,0.03,67
24-09-2016,69,64,0,66.5
25-09-2016,75,64,0.5,69.5
26-09-2016,68,55,0,61.5
27-09-2016,63,51,0.04,57
28-09-2016,62,50,0.03,56
29-09-2016,66,59,0,62.5
30-09-2016,64,59,0.57,61.5
01-10-2016,63,59,0.25,61
02-10-2016,65,55,0.03,60
03-10-2016,68,53,0,60.5
04-10-2016,69,60,0,64.5
05-10-2016,77,54,0.01,65.5
06-10-2016,70,53,0.19,61.5
07-10-2016,71,49,0.01,60
08-10-2016,62,42,0,52
09-10-2016,61,47,0,54
10-10-2016,68,45,0,56.5
11-10-2016,73,58,0.01,65.5
12-10-2016,68,47,0.07,57.5
13-10-2016,55,39,0,47
14-10-2016,63,39,0,51
15-10-2016,71,52,0,61.5
16-10-2016,72,60,1.18,66
17-10-2016,80,63,0,71.5
18-10-2016,76,55,0,65.5
19-10-2016,69,51,0,60
20-10-2016,55,46,0,50.5
21-10-2016,52,38,0,45
22-10-2016,62,38,0,50
23-10-2016,72,41,0,56.5
24-10-2016,54,39,0,46.5
25-10-2016,55,37,0,46
26-10-2016,53,46,1.8,49.5
27-10-2016,50,43,0,46.5
28-10-2016,66,42,0,54
29-10-2016,70,54,0,62
30-10-2016,54,39,0.01,46.5
31-10-2016,59,38,0,48.5
01-11-2016,77,59,0,68
02-11-2016,64,50,0.52,57
03-11-2016,65,44,0,54.5
04-11-2016,62,41,0,51.5
05-11-2016,70,47,0,58.5
06-11-2016,70,45,0,57.5
07-11-2016,67,42,0,54.5
08-11-2016,59,46,0,52.5
09-11-2016,59,39,0,49
10-11-2016,66,43,0,54.5
11-11-2016,54,37,0,45.5
12-11-2016,52,32,0,42
13-11-2016,59,41,0,50
14-11-2016,59,41,0,50
15-11-2016,54,43,0,48.5
16-11-2016,55,42,0,48.5
17-11-2016,72,50,0,61
18-11-2016,68,40,0,54
19-11-2016,40,27,0,33.5
20-11-2016,36,25,0,30.5
21-11-2016,36,24,0,30
22-11-2016,43,26,0,34.5
23-11-2016,45,41,0.19,43
24-11-2016,43,37,0,40
25-11-2016,41,36,0,38.5
26-11-2016,48,32,0,40
27-11-2016,45,33,0.02,39
28-11-2016,51,42,1.08,46.5
29-11-2016,54,40,0,47
30-11-2016,43,33,0,38
01-12-2016,43,37,0,40
02-12-2016,39,33,0.01,36
03-12-2016,34,30,0,32
04-12-2016,37,28,0.32,32.5
05-12-2016,37,33,0,35
06-12-2016,41,28,0,34.5
07-12-2016,29,22,0,25.5
08-12-2016,26,19,0,22.5
09-12-2016,28,20,0,24
10-12-2016,25,18,0.06,21.5
11-12-2016,33,22,0.47,27.5
12-12-2016,30,13,0,21.5
13-12-2016,15,5,0,10
14-12-2016,20,3,0,11.5
15-12-2016,12,0,0,6
16-12-2016,23,8,0.37,15.5
17-12-2016,23,15,0.18,19
18-12-2016,16,-6,0.03,5
19-12-2016,17,-7,0,5
20-12-2016,31,17,0,24
21-12-2016,35,24,0,29.5
22-12-2016,40,27,0,33.5
23-12-2016,36,26,0.19,31
24-12-2016,38,33,0,35.5
25-12-2016,38,35,0.15,36.5
26-12-2016,49,26,0.15,37.5
27-12-2016,27,17,0,22
28-12-2016,44,18,0,31
29-12-2016,36,31,0,33.5
30-12-2016,37,25,0,31
31-12-2016,38,24,0,31
01-01-2017,41,19,0,30
02-01-2017,41,24,0.01,32.5
03-01-2017,39,18,0,28.5
04-01-2017,18,5,0,11.5
05-01-2017,12,1,0,6.5
06-01-2017,8,0,0,4
07-01-2017,15,1,0,8
08-01-2017,19,3,0,11
09-01-2017,31,19,0.04,25
10-01-2017,50,22,0.47,36
11-01-2017,40,21,0.02,30.5
12-01-2017,26,18,0.01,22
13-01-2017,26,10,0,18
14-01-2017,36,20,0,28
15-01-2017,38,15,0,26.5
16-01-2017,37,23,0.53,30
17-01-2017,40,36,0.11,38
18-01-2017,39,34,0,36.5
19-01-2017,38,33,0.08,35.5
20-01-2017,39,37,0.43,38
21-01-2017,56,38,0.03,47
22-01-2017,46,38,0,42
23-01-2017,44,38,0,41
24-01-2017,39,34,0.04,36.5
25-01-2017,38,34,0.29,36
26-01-2017,36,31,0,33.5
27-01-2017,32,24,0,28
28-01-2017,31,22,0,26.5
29-01-2017,29,19,0,24
30-01-2017,30,13,0.09,21.5
31-01-2017,38,29,0.01,33.5
01-02-2017,36,17,0.02,26.5
02-02-2017,20,11,0,15.5
03-02-2017,24,12,0,18
04-02-2017,33,12,0,22.5
05-02-2017,38,21,0,29.5
06-02-2017,42,19,0,30.5
07-02-2017,39,30,0.15,34.5
08-02-2017,30,14,0,22
09-02-2017,22,10,0,16
10-02-2017,42,21,0,31.5
11-02-2017,45,35,0.01,40
12-02-2017,45,33,0,39
13-02-2017,46,29,0,37.5
14-02-2017,49,33,0,41
15-02-2017,35,26,0,30.5
16-02-2017,38,29,0,33.5
17-02-2017,64,28,0,46
18-02-2017,67,42,0,54.5
19-02-2017,58,34,0,46
20-02-2017,59,35,0,47
21-02-2017,66,45,0.07,55.5
22-02-2017,71,40,0,55.5
23-02-2017,57,35,0.33,46
24-02-2017,39,28,0.89,33.5
25-02-2017,28,20,0.01,24
26-02-2017,45,22,0,33.5
27-02-2017,47,23,0,35
28-02-2017,57,41,0.37,49
01-03-2017,42,27,0.26,34.5
02-03-2017,33,23,0,28
03-03-2017,30,16,0,23
04-03-2017,35,27,0,31
05-03-2017,53,34,0,43.5
06-03-2017,65,50,0,57.5
07-03-2017,65,41,0.22,53
08-03-2017,49,36,0,42.5
09-03-2017,40,32,0,36
10-03-2017,32,19,0,25.5
11-03-2017,29,14,0,21.5
12-03-2017,30,17,0.18,23.5
13-03-2017,30,23,0.59,26.5
14-03-2017,26,16,0.01,21
15-03-2017,33,16,0,24.5
16-03-2017,37,22,0,29.5
17-03-2017,41,34,0.2,37.5
18-03-2017,43,36,0.01,39.5
19-03-2017,46,35,0,40.5
20-03-2017,56,40,0,48
21-03-2017,49,29,0,39
22-03-2017,34,24,0,29
23-03-2017,45,26,0.16,35.5
24-03-2017,65,38,0,51.5
25-03-2017,39,37,0.19,38
26-03-2017,46,39,0.68,42.5
27-03-2017,46,38,0,42
28-03-2017,43,34,0,38.5
29-03-2017,44,32,0.11,38
30-03-2017,40,37,1.11,38.5
31-03-2017,45,35,0,40
01-04-2017,59,34,0,46.5
02-04-2017,57,41,0.03,49
03-04-2017,49,42,0.73,45.5
04-04-2017,57,43,0.22,50
05-04-2017,43,38,0.44,40.5
06-04-2017,52,38,0,45
07-04-2017,52,36,0,44
08-04-2017,66,37,0,51.5
09-04-2017,75,56,0,65.5
10-04-2017,76,38,0.66,57
11-04-2017,50,39,0,44.5
12-04-2017,53,36,0.01,44.5
13-04-2017,49,41,0.24,45
14-04-2017,57,41,0.1,49
15-04-2017,82,49,0.42,65.5
16-04-2017,73,54,0.42,63.5
17-04-2017,57,39,0,48
18-04-2017,73,40,0,56.5
19-04-2017,67,41,0.01,54
20-04-2017,65,42,0.59,53.5
21-04-2017,54,41,0,47.5
22-04-2017,57,39,0,48
23-04-2017,71,39,0,55
24-04-2017,66,39,0,52.5
25-04-2017,70,48,0,59
26-04-2017,74,57,0.31,65.5
27-04-2017,58,43,0.49,50.5
28-04-2017,54,39,0,46.5
29-04-2017,45,39,0.47,42
30-04-2017,43,41,1.09,42
01-05-2017,59,41,0.09,50
02-05-2017,50,41,0,45.5
03-05-2017,55,33,0,44
04-05-2017,58,40,0,49
05-05-2017,51,42,0,46.5
06-05-2017,54,42,0,48
07-05-2017,53,37,0,45
08-05-2017,49,36,0,42.5
09-05-2017,53,44,0,48.5
10-05-2017,62,44,0.2,53
11-05-2017,63,46,0,54.5
12-05-2017,59,47,0,53
13-05-2017,80,47,0,63.5
14-05-2017,57,47,0,52
15-05-2017,68,47,0.43,57.5
16-05-2017,87,56,0,71.5
17-05-2017,84,61,0.35,72.5
18-05-2017,75,44,0,59.5
19-05-2017,48,41,0.15,44.5
20-05-2017,54,46,0.4,50
21-05-2017,63,50,0.01,56.5
22-05-2017,67,50,0,58.5
23-05-2017,66,47,0.21,56.5
24-05-2017,59,47,0.28,53
25-05-2017,66,52,0,59
26-05-2017,62,50,0.09,56
27-05-2017,72,50,0,61
28-05-2017,76,59,0.54,67.5
29-05-2017,74,55,0.08,64.5
30-05-2017,71,53,0,62
31-05-2017,74,53,0,63.5
01-06-2017,77,48,0,62.5
02-06-2017,82,58,0,70
03-06-2017,83,61,0.26,72
04-06-2017,89,68,0.32,78.5
05-06-2017,71,54,0,62.5
06-06-2017,68,55,0,61.5
07-06-2017,74,51,0,62.5
08-06-2017,81,54,0,67.5
09-06-2017,77,59,0,68
10-06-2017,90,59,0,74.5
11-06-2017,92,74,0,83
12-06-2017,94,67,0.03,80.5
13-06-2017,76,59,0,67.5
14-06-2017,87,60,0.05,73.5
15-06-2017,91,69,0,80
16-06-2017,86,72,0.04,79
17-06-2017,86,66,0.83,76
18-06-2017,79,67,0,73
19-06-2017,78,60,0.11,69
20-06-2017,74,56,0.22,65
21-06-2017,74,57,0,65.5
22-06-2017,87,66,0.05,76.5
23-06-2017,82,65,1.42,73.5
24-06-2017,74,56,0,65
25-06-2017,72,53,0.02,62.5
26-06-2017,69,54,0,61.5
27-06-2017,77,54,0,65.5
28-06-2017,75,57,1.67,66
29-06-2017,81,66,0.19,73.5
30-06-2017,81,67,0,74
01-07-2017,83,66,0.18,74.5
02-07-2017,83,60,0.28,71.5
03-07-2017,73,59,0,66
04-07-2017,77,60,0,68.5
05-07-2017,82,63,0,72.5
06-07-2017,91,69,0.01,80
07-07-2017,85,61,0.08,73
08-07-2017,74,59,0,66.5
09-07-2017,85,64,0,74.5
10-07-2017,84,69,0.47,76.5
11-07-2017,80,66,0,73
12-07-2017,85,70,1.68,77.5
13-07-2017,81,67,0,74
14-07-2017,71,62,0,66.5
15-07-2017,81,62,0.01,71.5
16-07-2017,73,58,0,65.5
17-07-2017,73,55,0,64
18-07-2017,87,61,0,74
19-07-2017,80,67,0.21,73.5
20-07-2017,85,70,0.34,77.5
21-07-2017,83,66,0.38,74.5
22-07-2017,81,68,0.02,74.5
23-07-2017,86,66,0.01,76
24-07-2017,71,61,0,66
25-07-2017,78,58,0,68
26-07-2017,85,68,0.02,76.5
27-07-2017,78,68,0,73
28-07-2017,77,66,0,71.5
29-07-2017,76,62,0,69
30-07-2017,82,60,0,71
31-07-2017,84,66,0,75
01-08-2017,86,66,0,76
02-08-2017,82,68,0,75
03-08-2017,79,62,0.17,70.5
04-08-2017,68,56,0,62
05-08-2017,81,60,0,70.5
06-08-2017,76,63,0.12,69.5
07-08-2017,74,63,0.03,68.5
08-08-2017,83,64,0,73.5
09-08-2017,82,66,0,74
10-08-2017,84,66,0.13,75
11-08-2017,77,65,0,71
12-08-2017,75,59,0,67
13-08-2017,77,57,0,67
14-08-2017,77,62,0,69.5
15-08-2017,76,65,0,70.5
16-08-2017,78,62,0.09,70
17-08-2017,82,69,0.23,75.5
18-08-2017,80,69,0,74.5
19-08-2017,83,65,0,74
20-08-2017,85,63,0,74
21-08-2017,84,68,0,76
22-08-2017,80,65,0,72.5
23-08-2017,76,61,0,68.5
24-08-2017,70,57,0,63.5
25-08-2017,70,53,0,61.5
26-08-2017,75,56,0,65.5
27-08-2017,75,63,0.1,69
28-08-2017,76,65,0.48,70.5
29-08-2017,73,61,0.24,67
30-08-2017,83,59,0.04,71
31-08-2017,69,58,0,63.5
01-09-2017,66,57,0,61.5
02-09-2017,73,49,0.14,61
03-09-2017,83,58,0,70.5
04-09-2017,77,61,0,69
05-09-2017,67,54,0,60.5
06-09-2017,64,49,0.02,56.5
07-09-2017,67,54,0.01,60.5
08-09-2017,65,55,0.22,60
09-09-2017,68,55,0,61.5
10-09-2017,68,50,0,59
11-09-2017,72,49,0,60.5
12-09-2017,75,51,0,63
13-09-2017,74,56,0,65
14-09-2017,76,62,0,69
15-09-2017,83,61,0,72
16-09-2017,87,66,0,76.5
17-09-2017,83,57,0,70
18-09-2017,71,54,0,62.5
19-09-2017,75,61,0,68
20-09-2017,86,58,0,72
21-09-2017,85,70,0,77.5
22-09-2017,95,68,0,81.5
23-09-2017,91,73,0,82
24-09-2017,91,68,0,79.5
25-09-2017,87,67,0,77
26-09-2017,91,65,0.46,78
27-09-2017,70,55,0,62.5
28-09-2017,73,51,0,62
29-09-2017,67,55,0,61
30-09-2017,63,49,0,56
01-10-2017,69,48,0,58.5
02-10-2017,78,63,0,70.5
03-10-2017,82,67,0,74.5
04-10-2017,74,54,0.01,64
05-10-2017,67,48,0.25,57.5
06-10-2017,68,56,0.06,62
07-10-2017,78,60,0.15,69
08-10-2017,78,56,0,67
09-10-2017,77,52,0,64.5
10-10-2017,59,52,0.49,55.5
11-10-2017,59,55,0.86,57
12-10-2017,59,56,0,57.5
13-10-2017,67,58,0.42,62.5
14-10-2017,67,58,0.8,62.5
15-10-2017,68,46,0.02,57
16-10-2017,62,45,0,53.5
17-10-2017,73,49,0,61
18-10-2017,73,50,0,61.5
19-10-2017,68,53,0,60.5
20-10-2017,80,52,0,66
21-10-2017,76,61,0,68.5
22-10-2017,69,52,0.51,60.5
23-10-2017,55,50,0.09,52.5
24-10-2017,52,43,0.39,47.5
25-10-2017,53,39,0,46
26-10-2017,57,35,0,46
27-10-2017,55,38,0,46.5
28-10-2017,42,36,0.02,39
29-10-2017,47,35,0,41
30-10-2017,49,36,0.02,42.5
31-10-2017,41,35,0,38
01-11-2017,46,35,0.29,40.5
02-11-2017,50,42,0.01,46
03-11-2017,48,36,0,42
04-11-2017,48,44,0.19,46
05-11-2017,53,37,0,45
06-11-2017,44,32,0,38
07-11-2017,45,31,0,38
08-11-2017,46,26,0,36
09-11-2017,42,19,0,30.5
10-11-2017,32,16,0.01,24
11-11-2017,36,27,0.01,31.5
12-11-2017,40,34,0.11,37
13-11-2017,44,30,0,37
14-11-2017,49,28,0,38.5
15-11-2017,50,36,0.32,43
16-11-2017,39,35,0,37
17-11-2017,44,36,0.27,40
18-11-2017,43,35,0.16,39
19-11-2017,36,28,0,32
20-11-2017,52,30,0,41
21-11-2017,46,26,0,36
22-11-2017,34,21,0,27.5
23-11-2017,45,32,0,38.5
24-11-2017,65,35,0,50
25-11-2017,53,33,0,43
26-11-2017,50,27,0,38.5
27-11-2017,56,32,0,44
28-11-2017,59,44,0,51.5
29-11-2017,45,33,0,39
30-11-2017,53,39,0,46
01-12-2017,52,28,0,40
02-12-2017,53,38,0,45.5
03-12-2017,56,27,0,41.5
04-12-2017,64,47,0.1,55.5
05-12-2017,47,26,0,36.5
06-12-2017,35,22,0,28.5
07-12-2017,27,20,0,23.5
08-12-2017,34,19,0,26.5
09-12-2017,31,18,0.06,24.5
10-12-2017,29,19,0,24
11-12-2017,35,19,0.01,27
12-12-2017,26,17,0,21.5
13-12-2017,33,20,0.07,26.5
14-12-2017,25,14,0,19.5
15-12-2017,32,22,0.01,27
16-12-2017,41,31,0,36
17-12-2017,36,34,0,35
18-12-2017,42,34,0.05,38
19-12-2017,49,33,0,41
20-12-2017,33,26,0,29.5
21-12-2017,40,28,0,34
22-12-2017,37,31,0.02,34
23-12-2017,31,16,0,23.5
24-12-2017,22,16,0.1,19
25-12-2017,21,2,0.01,11.5
26-12-2017,6,-3,0,1.5
27-12-2017,7,-4,0,1.5
28-12-2017,13,0,0.01,6.5
29-12-2017,15,7,0.02,11
30-12-2017,13,-2,0,5.5
31-12-2017,14,-4,0,5
01-01-2018,6.3,-6.9,0,-0.3
02-01-2018,13.1,-2.7,0,5.2
03-01-2018,17.2,6.3,0,11.75
04-01-2018,12.2,0.1,0,6.15
05-01-2018,12.2,0.1,0,6.15
06-01-2018,14.2,-0.8,0,6.7
07-01-2018,33.1,11.1,0,22.1
08-01-2018,45,30.2,0,37.6
09-01-2018,39.9,26.2,0,33.05
10-01-2018,54,31.1,0,42.55
11-01-2018,59,23.2,0.07,41.1
12-01-2018,25.2,11.1,0,18.15
13-01-2018,15.3,4.1,0,9.7
14-01-2018,20.1,1.2,0.01,10.65
15-01-2018,28.2,19.2,0.22,23.7
16-01-2018,25.2,14.2,0.05,19.7
17-01-2018,25.2,5.2,0,15.2
18-01-2018,34,19.2,0,26.6
19-01-2018,43,28.2,0,35.6
20-01-2018,52,34,0,43
21-01-2018,39.9,28.2,0.04,34.05
22-01-2018,41,35.1,0.94,38.05
23-01-2018,34,28.2,0.26,31.1
24-01-2018,29.1,24.3,0,26.7
25-01-2018,36,23.2,0,29.6
26-01-2018,48.9,27.1,0,38
27-01-2018,48,37,0,42.5
28-01-2018,39.9,26.2,0.03,33.05
29-01-2018,26.2,17.2,0,21.7
30-01-2018,31.1,13.1,0,22.1
31-01-2018,41,31.1,0,36.05
01-02-2018,36,6.3,0,21.15
02-02-2018,20.1,4.1,0,12.1
03-02-2018,37,20.1,0.09,28.55
04-02-2018,32,3.2,0.26,17.6
05-02-2018,13.1,-3.8,0.13,4.65
06-02-2018,20.1,8.2,0,14.15
07-02-2018,19.2,8.2,0.07,13.7
08-02-2018,22.1,5.2,0.05,13.65
09-02-2018,24.3,13.1,0.25,18.7
10-02-2018,22.1,12.2,0.01,17.15
11-02-2018,25.2,16.2,0.31,20.7
12-02-2018,23.2,9.1,0,16.15
13-02-2018,33.1,10.2,0,21.65
14-02-2018,44.1,24.3,0,34.2
15-02-2018,46.9,34,0,40.45
16-02-2018,35.1,19.2,0,27.15
17-02-2018,33.1,18.1,0.01,25.6
18-02-2018,39,21.2,0,30.1
19-02-2018,43,33.1,0.79,38.05
20-02-2018,53.1,31.1,0.91,42.1
21-02-2018,31.1,24.3,0,27.7
22-02-2018,37,28.2,0,32.6
23-02-2018,42.1,33.1,0.07,37.6
24-02-2018,37.9,30.2,0.14,34.05
25-02-2018,42.1,32,0.11,37.05
26-02-2018,52,29.1,0,40.55
27-02-2018,60.1,37,0,48.55
28-02-2018,50,35.1,0,42.55
01-03-2018,45,32,0,38.5
02-03-2018,46,28.2,0,37.1
03-03-2018,39.9,30.2,0,35.05
04-03-2018,41,30.2,0,35.6
05-03-2018,37,31.1,0.15,34.05
06-03-2018,37,29.1,0.03,33.05
07-03-2018,30.2,23.2,0,26.7
08-03-2018,33.1,20.1,0,26.6
09-03-2018,37,26.2,0,31.6
10-03-2018,39.9,24.3,0,32.1
11-03-2018,37.9,24.3,0,31.1
12-03-2018,46,32,0,39
13-03-2018,35.1,24.3,0,29.7
14-03-2018,48,23.2,0,35.6
15-03-2018,42.1,28.2,0,35.15
16-03-2018,34,23.2,0,28.6
17-03-2018,44.1,25.2,0,34.65
18-03-2018,59,33.1,0,46.05
19-03-2018,41,32,0,36.5
20-03-2018,34,29.1,0,31.55
21-03-2018,37,28.2,0,32.6
22-03-2018,43,25.2,0,34.1
23-03-2018,39.9,25.2,0,32.55
24-03-2018,39,31.1,0,35.05
25-03-2018,37.9,28.2,0,33.05
26-03-2018,46,32,0.26,39
27-03-2018,48,35.1,0.08,41.55
28-03-2018,48.9,30.2,0.02,39.55
29-03-2018,50,33.1,0,41.55
30-03-2018,42.1,33.1,0,37.6
31-03-2018,51.1,29.1,0.12,40.1
01-04-2018,37,22.1,0,29.55
02-04-2018,39,23.2,0,31.1
03-04-2018,37,28.2,0.34,32.6
04-04-2018,35.1,24.3,0.05,29.7
05-04-2018,45,20.1,0,32.55
06-04-2018,37,24.3,0,30.65
07-04-2018,36,19.2,0,27.6
08-04-2018,37,23.2,0,30.1
09-04-2018,37,29.1,0.03,33.05
10-04-2018,46,30.2,0,38.1
11-04-2018,57.9,37.9,0.19,47.9
12-04-2018,63,37.9,0.02,50.45
13-04-2018,39.9,37,0.26,38.45
14-04-2018,37,32,0.73,34.5
15-04-2018,34,28.2,0.83,31.1
16-04-2018,35.1,27.1,0.04,31.1
17-04-2018,39,28.2,0,33.6
18-04-2018,36,33.1,0.43,34.55
19-04-2018,50,31.1,0,40.55
20-04-2018,53.1,30.2,0,41.65
21-04-2018,55.9,31.1,0,43.5
22-04-2018,57,33.1,0,45.05
23-04-2018,59,37.9,0,48.45
24-04-2018,61,43,0,52
25-04-2018,50,36,0,43
26-04-2018,66,35.1,0,50.55
27-04-2018,52,39,0.19,45.5
28-04-2018,46.9,35.1,0,41
29-04-2018,51.1,31.1,0,41.1
30-04-2018,79,37,0,58
01-05-2018,84,60.1,0,72.05
02-05-2018,86,63,0.61,74.5
03-05-2018,63,43,0.62,53
04-05-2018,75.9,48.9,0,62.4
05-05-2018,81,51.1,0,66.05
06-05-2018,60.1,48,0.01,54.05
07-05-2018,66.9,46,0,56.45
08-05-2018,82,57.9,0,69.95
09-05-2018,73,48.9,0.78,60.95
10-05-2018,71.1,42.1,0,56.6
11-05-2018,42.1,37.9,1.37,40
12-05-2018,46.9,39.9,0.87,43.4
13-05-2018,61,41,0.24,51
14-05-2018,75.9,55,0.82,65.45
15-05-2018,70,48.9,0,59.45
16-05-2018,75.9,43,0,59.45
17-05-2018,64.9,48.9,0,56.9
18-05-2018,59,46,0.11,52.5
19-05-2018,66.9,46.9,0.04,56.9
20-05-2018,48.9,43,0.28,45.95
21-05-2018,54,45,0.53,49.5
22-05-2018,66,48,0.01,57
23-05-2018,75.9,50,0,62.95
24-05-2018,80.1,55,0,67.55
25-05-2018,88,64.9,0,76.45
26-05-2018,86,68,0,77
27-05-2018,95,68,0,81.5
28-05-2018,87.1,61,0,74.05
29-05-2018,73,60.1,0,66.55
30-05-2018,80.1,62.1,0.2,71.1
