Date,tmax,tmin,prcp
14-10-2009,47,43,0.01
15-10-2009,45,40,0.33
16-10-2009,46,38,0.15
17-10-2009,48,34,0
18-10-2009,54,29,0
19-10-2009,64,44,0
20-10-2009,53,48,0.01
21-10-2009,69,52,0.01
22-10-2009,60,45,0.87
23-10-2009,57,43,1.33
24-10-2009,51,38,0
25-10-2009,63,45,0.12
26-10-2009,54,48,0.51
27-10-2009,49,39,0
28-10-2009,54,48,0
29-10-2009,56,52,0.15
30-10-2009,68,47,0.7
31-10-2009,47,32,0
01-11-2009,52,30,0
02-11-2009,54,42,0.01
03-11-2009,46,33,0
04-11-2009,50,38,0
05-11-2009,54,36,0
06-11-2009,58,40,0
07-11-2009,71,46,0
08-11-2009,63,40,0
09-11-2009,63,44,0
10-11-2009,52,41,0
11-11-2009,51,33,0
12-11-2009,53,30,0
13-11-2009,58,42,0
14-11-2009,61,45,0
15-11-2009,48,36,0
16-11-2009,46,42,0
17-11-2009,48,42,0.01
18-11-2009,48,44,0.24
19-11-2009,47,42,0.01
20-11-2009,54,43,0
21-11-2009,54,38,0
22-11-2009,56,35,0
23-11-2009,47,44,0
24-11-2009,49,43,0.49
25-11-2009,49,34,0.46
26-11-2009,43,33,0.41
27-11-2009,41,30,0
28-11-2009,51,29,0
29-11-2009,44,34,0.17
30-11-2009,41,31,0
01-12-2009,51,33,0
02-12-2009,44,36,0
03-12-2009,36,28,0.06
04-12-2009,28,20,0
05-12-2009,31,19,0
06-12-2009,37,26,0
07-12-2009,34,27,0.01
08-12-2009,36,26,0.3
09-12-2009,37,15,0.54
10-12-2009,16,1,0
11-12-2009,19,6,0
12-12-2009,37,14,0
13-12-2009,36,33,0.01
14-12-2009,38,26,0.03
15-12-2009,26,6,0
16-12-2009,22,5,0
17-12-2009,35,14,0
18-12-2009,36,29,0
19-12-2009,34,28,0
20-12-2009,31,26,0
21-12-2009,29,26,0
22-12-2009,32,25,0.14
23-12-2009,33,30,0.12
24-12-2009,37,32,0.44
25-12-2009,42,23,0.96
26-12-2009,27,19,0.04
27-12-2009,22,14,0
28-12-2009,31,16,0
29-12-2009,21,10,0
30-12-2009,30,13,0.03
31-12-2009,31,13,0
01-01-2010,19,10,0
02-01-2010,12,2,0
03-01-2010,18,3,0
04-01-2010,21,11,0
05-01-2010,24,16,0
06-01-2010,25,15,0
07-01-2010,30,20,0.33
08-01-2010,25,14,0.01
09-01-2010,23,8,0
10-01-2010,18,3,0
11-01-2010,27,15,0
12-01-2010,31,20,0
13-01-2010,33,18,0
14-01-2010,38,26,0
15-01-2010,31,25,0
16-01-2010,28,22,0
17-01-2010,34,20,0
18-01-2010,38,24,0
19-01-2010,36,22,0
20-01-2010,32,29,0
21-01-2010,34,29,0
22-01-2010,35,32,0
23-01-2010,40,34,0
24-01-2010,43,32,0.26
25-01-2010,34,23,0
26-01-2010,26,11,0
27-01-2010,23,7,0
28-01-2010,15,5,0
29-01-2010,17,3,0
30-01-2010,25,16,0.02
31-01-2010,26,14,0
01-02-2010,28,12,0.02
02-02-2010,33,25,0.1
03-02-2010,32,18,0
04-02-2010,33,14,0
05-02-2010,35,32,0
06-02-2010,31,25,0
07-02-2010,31,26,0
08-02-2010,30,24,0.02
09-02-2010,29,26,0.18
10-02-2010,29,20,0
11-02-2010,29,13,0
12-02-2010,30,11,0
13-02-2010,31,15,0
14-02-2010,30,16,0
15-02-2010,29,23,0.01
16-02-2010,33,26,0
17-02-2010,35,27,0
18-02-2010,38,28,0
19-02-2010,38,21,0
20-02-2010,34,29,0.04
21-02-2010,35,32,0.06
22-02-2010,33,29,0.13
23-02-2010,34,26,0
24-02-2010,28,23,0.1
25-02-2010,29,19,0
26-02-2010,34,18,0
27-02-2010,37,29,0
28-02-2010,35,31,0.01
01-03-2010,34,24,0
02-03-2010,32,25,0
03-03-2010,37,24,0
04-03-2010,39,22,0
05-03-2010,36,23,0
06-03-2010,42,20,0
07-03-2010,42,23,0
08-03-2010,50,26,0
09-03-2010,43,32,0
10-03-2010,52,36,0.29
11-03-2010,51,36,0.16
12-03-2010,52,39,0
13-03-2010,44,39,0.25
14-03-2010,48,40,0
15-03-2010,51,40,0
16-03-2010,53,35,0
17-03-2010,59,31,0
18-03-2010,64,40,0
19-03-2010,61,35,0.07
20-03-2010,35,30,0.06
21-03-2010,42,31,0
22-03-2010,49,32,0
23-03-2010,49,29,0
24-03-2010,57,32,0
25-03-2010,48,28,0
26-03-2010,33,27,0
27-03-2010,42,29,0
28-03-2010,50,35,0
29-03-2010,40,30,0
30-03-2010,58,28,0
31-03-2010,77,49,0
01-04-2010,82,55,0
02-04-2010,81,60,0
03-04-2010,60,51,0.13
04-04-2010,73,45,0
05-04-2010,72,44,0.31
06-04-2010,49,43,1.26
07-04-2010,45,35,0.31
08-04-2010,40,33,0.03
09-04-2010,53,29,0
10-04-2010,70,38,0
11-04-2010,64,42,0
12-04-2010,54,41,0.01
13-04-2010,54,42,0
14-04-2010,74,42,0
15-04-2010,82,56,0
16-04-2010,67,41,0
17-04-2010,58,37,0
18-04-2010,48,35,0
19-04-2010,52,35,0
20-04-2010,60,38,0
21-04-2010,50,38,0
22-04-2010,49,37,0
23-04-2010,55,36,0
24-04-2010,52,44,1
25-04-2010,51,45,0.22
26-04-2010,54,46,0
27-04-2010,49,37,0
28-04-2010,55,31,0
29-04-2010,69,47,0
30-04-2010,80,53,0.15
01-05-2010,76,59,0
02-05-2010,72,55,0.09
03-05-2010,74,53,0
04-05-2010,82,50,0
05-05-2010,71,55,0.01
06-05-2010,57,42,0
07-05-2010,47,43,0.68
08-05-2010,52,39,0
09-05-2010,54,37,0
10-05-2010,53,37,0
11-05-2010,49,42,1
12-05-2010,49,43,0.22
13-05-2010,72,45,1.07
14-05-2010,66,47,0
15-05-2010,57,44,0
16-05-2010,59,45,0
17-05-2010,57,49,0
18-05-2010,69,49,0
19-05-2010,74,46,0
20-05-2010,73,49,0
21-05-2010,68,53,0.39
22-05-2010,68,53,0
23-05-2010,86,56,0
24-05-2010,88,67,0
25-05-2010,78,63,0
26-05-2010,82,62,0
27-05-2010,74,60,0
28-05-2010,70,57,0
29-05-2010,73,59,0
30-05-2010,90,58,0
31-05-2010,77,57,0.01
01-06-2010,79,56,0
02-06-2010,74,54,0.64
03-06-2010,67,54,0
04-06-2010,81,56,0.15
05-06-2010,81,57,1
06-06-2010,75,55,0
07-06-2010,65,54,0
08-06-2010,62,54,0.41
09-06-2010,83,62,0.01
10-06-2010,68,59,0
11-06-2010,88,59,0.02
12-06-2010,78,60,0
13-06-2010,72,61,0.07
14-06-2010,67,59,0.03
15-06-2010,69,59,0.43
16-06-2010,80,62,0
17-06-2010,76,59,0
18-06-2010,89,68,0.33
19-06-2010,84,68,0
20-06-2010,76,64,0
21-06-2010,75,62,1.15
22-06-2010,88,69,0
23-06-2010,87,67,1.95
24-06-2010,83,64,0
25-06-2010,84,64,0
26-06-2010,83,63,0.13
27-06-2010,83,63,0.61
28-06-2010,81,59,0
29-06-2010,69,55,0
30-06-2010,68,56,0
01-07-2010,74,53,0
02-07-2010,83,59,0
03-07-2010,86,63,0
04-07-2010,91,69,0.02
05-07-2010,88,77,0
06-07-2010,90,77,0
07-07-2010,88,73,0.74
08-07-2010,86,73,0.02
09-07-2010,84,71,0
10-07-2010,85,66,0.12
11-07-2010,84,67,0
12-07-2010,77,67,0.01
13-07-2010,79,67,0.01
14-07-2010,84,65,0.92
15-07-2010,85,69,1.82
16-07-2010,90,69,0
17-07-2010,89,73,0
18-07-2010,91,68,0
19-07-2010,79,66,0
20-07-2010,83,68,0
21-07-2010,87,67,0
22-07-2010,86,66,5.61
23-07-2010,88,72,0.22
24-07-2010,85,68,0.79
25-07-2010,77,62,0
26-07-2010,81,58,0
27-07-2010,86,70,0
28-07-2010,86,70,0
29-07-2010,79,63,0
30-07-2010,78,62,0
31-07-2010,76,66,0.65
01-08-2010,80,63,0
02-08-2010,84,69,0
03-08-2010,84,71,0
04-08-2010,85,74,0
05-08-2010,82,69,0
06-08-2010,81,63,0
07-08-2010,84,64,0
08-08-2010,88,68,0.3
09-08-2010,87,71,0.38
10-08-2010,85,68,0
11-08-2010,91,74,0
12-08-2010,88,71,0
13-08-2010,87,73,0.06
14-08-2010,86,72,0
15-08-2010,83,67,0
16-08-2010,80,63,0
17-08-2010,74,65,0
18-08-2010,82,61,0
19-08-2010,85,68,0
20-08-2010,91,69,0.66
21-08-2010,82,69,0.02
22-08-2010,78,66,0
23-08-2010,77,64,0
24-08-2010,82,64,0
25-08-2010,76,61,0
26-08-2010,73,56,0
27-08-2010,84,60,0
28-08-2010,86,64,0
29-08-2010,92,63,0
30-08-2010,90,72,0
31-08-2010,91,74,0.1
01-09-2010,81,69,0.63
02-09-2010,83,67,0.25
03-09-2010,66,55,0
04-09-2010,66,51,0
05-09-2010,73,51,0.05
06-09-2010,78,62,0.01
07-09-2010,77,58,0
08-09-2010,66,52,0
09-09-2010,62,51,0
10-09-2010,67,52,0
11-09-2010,72,59,0.72
12-09-2010,81,56,0
13-09-2010,76,59,0
14-09-2010,69,51,0
15-09-2010,69,53,0
16-09-2010,67,56,0
17-09-2010,68,49,0
18-09-2010,65,51,0.38
19-09-2010,58,51,0.02
20-09-2010,71,56,0
21-09-2010,85,66,0.51
22-09-2010,66,58,0
23-09-2010,89,62,0
24-09-2010,80,58,0.01
25-09-2010,58,49,0
26-09-2010,59,46,0
27-09-2010,61,46,0
28-09-2010,68,48,0
29-09-2010,75,56,0
30-09-2010,70,50,0
01-10-2010,73,46,0.03
02-10-2010,53,43,0
03-10-2010,54,42,0.01
04-10-2010,57,40,0
05-10-2010,67,39,0
06-10-2010,79,46,0
07-10-2010,74,52,0
08-10-2010,81,48,0
09-10-2010,72,56,0
10-10-2010,82,54,0
11-10-2010,67,52,0
12-10-2010,68,52,0
13-10-2010,65,49,0
14-10-2010,64,47,0
15-10-2010,61,42,0
16-10-2010,72,42,0
17-10-2010,62,46,0
18-10-2010,56,47,0
19-10-2010,60,42,0
20-10-2010,70,44,0.01
21-10-2010,56,40,0
22-10-2010,63,32,0
23-10-2010,66,54,0.72
24-10-2010,67,56,0.32
25-10-2010,69,54,0
26-10-2010,66,52,0.57
27-10-2010,61,44,0
28-10-2010,45,39,0
29-10-2010,51,31,0
30-10-2010,63,40,0
31-10-2010,47,34,0
01-11-2010,50,36,0
02-11-2010,55,34,0
03-11-2010,56,37,0
04-11-2010,50,37,0.06
05-11-2010,38,30,0
06-11-2010,48,25,0
07-11-2010,58,35,0
08-11-2010,66,34,0
09-11-2010,61,38,0
10-11-2010,58,47,0
11-11-2010,65,50,0
12-11-2010,54,46,0
13-11-2010,53,40,0.04
14-11-2010,45,37,0.01
15-11-2010,53,31,0
16-11-2010,54,39,0.02
17-11-2010,47,35,0
18-11-2010,39,31,0
19-11-2010,47,31,0
20-11-2010,42,30,0
21-11-2010,59,41,0.04
22-11-2010,65,39,0.97
23-11-2010,39,23,0
24-11-2010,43,24,0.21
25-11-2010,43,21,0.03
26-11-2010,32,18,0
27-11-2010,34,21,0
28-11-2010,45,22,0
29-11-2010,49,38,0.25
30-11-2010,48,28,0.15
01-12-2010,28,24,0
02-12-2010,32,20,0
03-12-2010,28,17,0
04-12-2010,34,27,0.3
05-12-2010,28,17,0
06-12-2010,24,13,0
07-12-2010,22,13,0
08-12-2010,26,12,0
09-12-2010,29,9,0.09
10-12-2010,39,24,0
11-12-2010,39,22,0.83
12-12-2010,36,13,0.11
13-12-2010,16,8,0
14-12-2010,21,6,0
15-12-2010,25,5,0
16-12-2010,26,16,0
17-12-2010,26,13,0
18-12-2010,20,12,0
19-12-2010,25,14,0
20-12-2010,31,9,0.07
21-12-2010,34,31,0.08
22-12-2010,36,25,0
23-12-2010,30,27,0
24-12-2010,32,26,0
25-12-2010,33,28,0.03
26-12-2010,30,23,0
27-12-2010,26,12,0
28-12-2010,31,15,0
29-12-2010,40,20,0.03
30-12-2010,49,35,0.02
31-12-2010,54,46,0.01
01-01-2011,45,12,0
02-01-2011,25,12,0
03-01-2011,32,23,0.02
04-01-2011,29,11,0
05-01-2011,25,7,0.03
06-01-2011,25,14,0
07-01-2011,21,11,0.02
08-01-2011,26,10,0
09-01-2011,31,10,0
10-01-2011,30,19,0.05
11-01-2011,28,23,0.14
12-01-2011,29,23,0
13-01-2011,26,20,0.02
14-01-2011,23,18,0.09
15-01-2011,24,13,0.02
16-01-2011,19,8,0
17-01-2011,34,16,0.39
18-01-2011,34,18,0
19-01-2011,22,12,0
20-01-2011,20,4,0
21-01-2011,9,-5,0
22-01-2011,15,2,0.02
23-01-2011,21,4,0.05
24-01-2011,26,17,0.04
25-01-2011,30,22,0
26-01-2011,25,19,0
27-01-2011,27,18,0.13
28-01-2011,31,24,0
29-01-2011,34,27,0
30-01-2011,28,23,0
31-01-2011,26,20,0.14
01-02-2011,24,19,0.29
02-02-2011,24,9,0.6
03-02-2011,19,-1,0
04-02-2011,24,8,0
05-02-2011,32,13,0
06-02-2011,31,24,0.11
07-02-2011,27,19,0
08-02-2011,19,3,0
09-02-2011,14,0,0
10-02-2011,15,-7,0
11-02-2011,29,2,0.01
12-02-2011,36,24,0
13-02-2011,44,32,0
14-02-2011,43,28,0
15-02-2011,38,25,0.05
16-02-2011,46,37,0
17-02-2011,53,39,0
18-02-2011,50,31,0
19-02-2011,31,21,0
20-02-2011,35,26,0.8
21-02-2011,31,22,0.06
22-02-2011,27,21,0.17
23-02-2011,31,25,0
24-02-2011,34,31,0
25-02-2011,33,24,0.06
26-02-2011,24,14,0.13
27-02-2011,33,21,0.02
28-02-2011,34,20,0
01-03-2011,43,18,0
02-03-2011,36,20,0
03-03-2011,37,22,0
04-03-2011,37,32,0.52
05-03-2011,32,26,0.04
06-03-2011,30,21,0
07-03-2011,35,19,0
08-03-2011,37,33,0
09-03-2011,36,31,0.64
10-03-2011,39,30,0
11-03-2011,45,26,0
12-03-2011,41,30,0
13-03-2011,40,28,0
14-03-2011,37,28,0
15-03-2011,42,26,0
16-03-2011,60,33,0
17-03-2011,65,48,0
18-03-2011,50,35,0
19-03-2011,40,28,0
20-03-2011,41,32,1.06
21-03-2011,53,39,0
22-03-2011,39,33,0.61
23-03-2011,33,26,0.19
24-03-2011,32,22,0
25-03-2011,34,20,0.01
26-03-2011,30,24,0.01
27-03-2011,33,23,0
28-03-2011,35,22,0
29-03-2011,39,23,0
30-03-2011,40,24,0
31-03-2011,46,21,0
01-04-2011,46,32,0
02-04-2011,52,34,0
03-04-2011,44,32,0.37
04-04-2011,47,37,0.11
05-04-2011,52,34,0
06-04-2011,50,34,0.21
07-04-2011,42,34,0
08-04-2011,48,39,0.14
09-04-2011,52,41,0
10-04-2011,84,47,0.09
11-04-2011,64,41,0
12-04-2011,53,36,0
13-04-2011,66,35,0
14-04-2011,45,35,0
15-04-2011,44,36,1.49
16-04-2011,43,34,0.09
17-04-2011,52,37,0
18-04-2011,40,31,0.07
19-04-2011,39,33,0.67
20-04-2011,42,34,0.01
21-04-2011,47,33,0.03
22-04-2011,41,38,0.61
23-04-2011,60,40,0
24-04-2011,51,43,0
25-04-2011,54,41,0.16
26-04-2011,65,42,1.49
27-04-2011,53,44,0.15
28-04-2011,46,40,0.04
29-04-2011,57,38,0
30-04-2011,63,44,0.02
01-05-2011,63,46,0.03
02-05-2011,57,40,0
03-05-2011,44,39,0
04-05-2011,58,39,0
05-05-2011,64,39,0.02
06-05-2011,66,47,0
07-05-2011,51,43,0
08-05-2011,57,39,0
09-05-2011,59,48,0.06
10-05-2011,66,48,0
11-05-2011,67,50,0.01
12-05-2011,86,51,0.01
13-05-2011,68,45,0
14-05-2011,48,44,0.51
15-05-2011,48,43,0.02
16-05-2011,49,41,0
17-05-2011,56,38,0
18-05-2011,55,45,0.17
19-05-2011,66,49,0
20-05-2011,66,47,0
21-05-2011,64,48,0.33
22-05-2011,79,53,0.54
23-05-2011,79,61,0.05
24-05-2011,64,43,0.01
25-05-2011,47,44,1.37
26-05-2011,49,42,0
27-05-2011,58,40,0
28-05-2011,66,47,0.01
29-05-2011,65,48,0.23
30-05-2011,88,50,0
31-05-2011,85,72,0
01-06-2011,79,62,0
02-06-2011,66,47,0
03-06-2011,79,50,0
04-06-2011,86,65,0
05-06-2011,70,56,0
06-06-2011,94,53,0.05
07-06-2011,97,70,0
08-06-2011,93,63,0.87
09-06-2011,69,49,0
10-06-2011,54,47,0.26
11-06-2011,58,50,0.01
12-06-2011,63,49,0
13-06-2011,70,49,0
14-06-2011,70,53,0
15-06-2011,62,55,0.18
16-06-2011,78,57,0
17-06-2011,70,53,0
18-06-2011,71,57,0
19-06-2011,74,56,0.15
20-06-2011,71,55,0.45
21-06-2011,77,55,1.2
22-06-2011,75,62,0.27
23-06-2011,67,60,0.04
24-06-2011,70,57,0
25-06-2011,77,55,0
26-06-2011,75,54,0
27-06-2011,83,61,0
28-06-2011,79,63,0
29-06-2011,69,56,0
30-06-2011,81,57,0
01-07-2011,88,67,0
02-07-2011,88,75,0
03-07-2011,81,66,0
04-07-2011,84,61,0
05-07-2011,91,69,0.01
06-07-2011,78,61,0
07-07-2011,75,60,0
08-07-2011,81,59,0
09-07-2011,87,62,0
10-07-2011,91,73,0
11-07-2011,89,70,1.04
12-07-2011,80,65,0
13-07-2011,70,61,0
14-07-2011,75,61,0
15-07-2011,81,65,0
16-07-2011,85,70,0
17-07-2011,95,72,0
18-07-2011,95,74,0
19-07-2011,85,72,0
20-07-2011,98,74,0.17
21-07-2011,94,79,0
22-07-2011,86,71,0.34
23-07-2011,86,71,0.31
24-07-2011,82,69,0.01
25-07-2011,85,68,0
26-07-2011,77,67,0
27-07-2011,74,63,1.5
28-07-2011,85,72,0.15
29-07-2011,83,71,0
30-07-2011,89,70,0
31-07-2011,91,68,0
01-08-2011,91,76,0
02-08-2011,91,75,0.11
03-08-2011,82,69,0
04-08-2011,79,66,0
05-08-2011,79,70,0
06-08-2011,82,73,0.02
07-08-2011,87,69,0.13
08-08-2011,77,66,0.03
09-08-2011,80,64,0
10-08-2011,77,58,0
11-08-2011,82,59,0
12-08-2011,81,60,0
13-08-2011,78,66,0.09
14-08-2011,74,61,0
15-08-2011,82,59,0
16-08-2011,85,62,0
17-08-2011,84,66,0
18-08-2011,80,65,0
19-08-2011,84,62,0
20-08-2011,80,64,0.1
21-08-2011,80,62,0
22-08-2011,79,59,0
23-08-2011,79,64,0.08
24-08-2011,91,68,0
25-08-2011,78,60,0
26-08-2011,81,57,0
27-08-2011,77,68,0
28-08-2011,74,59,0
29-08-2011,79,56,0
30-08-2011,75,62,0.06
31-08-2011,85,66,0
01-09-2011,87,67,0
02-09-2011,90,73,0
03-09-2011,78,69,0.5
04-09-2011,70,53,0.01
05-09-2011,63,50,0
06-09-2011,65,54,0
07-09-2011,68,52,0
08-09-2011,73,55,0
09-09-2011,73,62,0
10-09-2011,76,58,0
11-09-2011,84,58,0
12-09-2011,87,67,0
13-09-2011,74,57,0
14-09-2011,62,46,0
15-09-2011,58,40,0
16-09-2011,60,44,0
17-09-2011,65,55,0
18-09-2011,65,60,0.52
19-09-2011,73,53,0.02
20-09-2011,75,49,0
21-09-2011,69,55,0
22-09-2011,61,49,0
23-09-2011,60,46,0
24-09-2011,61,47,0.54
25-09-2011,62,53,0.42
26-09-2011,63,54,0.57
27-09-2011,62,56,0.12
28-09-2011,63,51,0
29-09-2011,67,50,0.19
30-09-2011,59,44,0.02
01-10-2011,54,43,0
02-10-2011,67,39,0
03-10-2011,63,46,0
04-10-2011,70,46,0
05-10-2011,76,49,0
06-10-2011,75,49,0
07-10-2011,80,52,0
08-10-2011,82,58,0
09-10-2011,77,53,0
10-10-2011,70,52,0
11-10-2011,76,56,0
12-10-2011,72,56,0
13-10-2011,62,53,0.42
14-10-2011,59,48,0
15-10-2011,60,48,0
16-10-2011,61,50,0
17-10-2011,59,44,0
18-10-2011,52,41,0.02
19-10-2011,49,42,0.48
20-10-2011,46,41,0.13
21-10-2011,55,38,0
22-10-2011,61,38,0
23-10-2011,66,38,0.3
24-10-2011,62,44,0
25-10-2011,65,48,0.05
26-10-2011,48,44,0
27-10-2011,51,36,0
28-10-2011,55,35,0
29-10-2011,53,32,0
30-10-2011,54,29,0.23
31-10-2011,50,37,0
01-11-2011,62,34,0
02-11-2011,60,40,0.3
03-11-2011,48,42,0.23
04-11-2011,49,37,0
05-11-2011,55,36,0
06-11-2011,58,46,0
07-11-2011,59,39,0
08-11-2011,50,43,0.6
09-11-2011,46,35,0.82
10-11-2011,38,31,0.01
11-11-2011,43,29,0
12-11-2011,58,35,0
13-11-2011,66,47,0
14-11-2011,52,36,0
15-11-2011,60,30,0
16-11-2011,44,31,0
17-11-2011,34,25,0
18-11-2011,51,26,0
19-11-2011,55,39,0
20-11-2011,49,35,0
21-11-2011,41,34,0
22-11-2011,43,38,0
23-11-2011,49,32,0
24-11-2011,46,38,0
25-11-2011,53,43,0
26-11-2011,53,48,0.39
27-11-2011,48,33,0.18
28-11-2011,35,29,0
29-11-2011,41,29,0
30-11-2011,44,24,0
01-12-2011,44,29,0.04
02-12-2011,39,31,0
03-12-2011,48,36,0.52
04-12-2011,50,35,0.02
05-12-2011,36,33,0.14
06-12-2011,33,26,0
07-12-2011,34,24,0
08-12-2011,35,22,0
09-12-2011,27,16,0
10-12-2011,27,10,0
11-12-2011,46,25,0
12-12-2011,46,28,0
13-12-2011,43,37,0
14-12-2011,53,38,0.76
15-12-2011,54,30,0
16-12-2011,33,24,0
17-12-2011,32,24,0.04
18-12-2011,42,24,0
19-12-2011,46,35,0
20-12-2011,37,30,0.02
21-12-2011,39,34,0.03
22-12-2011,36,28,0
23-12-2011,31,19,0
24-12-2011,39,22,0
25-12-2011,42,31,0
26-12-2011,44,26,0
27-12-2011,41,21,0
28-12-2011,29,16,0
29-12-2011,44,28,0
30-12-2011,40,27,0.66
31-12-2011,40,26,0
01-01-2012,38,25,0.12
02-01-2012,25,15,0
03-01-2012,26,10,0
04-01-2012,34,24,0
05-01-2012,47,26,0
06-01-2012,51,38,0
07-01-2012,41,29,0
08-01-2012,41,19,0
09-01-2012,46,27,0
10-01-2012,50,25,0
11-01-2012,55,28,0
12-01-2012,36,20,0.35
13-01-2012,22,18,0.05
14-01-2012,21,14,0.01
15-01-2012,30,10,0
16-01-2012,41,29,0
17-01-2012,37,13,0.16
18-01-2012,24,6,0
19-01-2012,25,0,0
20-01-2012,14,-1,0.25
21-01-2012,27,6,0
22-01-2012,37,21,0.07
23-01-2012,42,29,0.24
24-01-2012,32,22,0
25-01-2012,35,22,0
26-01-2012,38,31,0
27-01-2012,42,31,0
28-01-2012,37,26,0.05
29-01-2012,30,17,0.07
30-01-2012,45,14,0
31-01-2012,54,40,0
01-02-2012,41,33,0
02-02-2012,36,30,0
03-02-2012,37,31,0
04-02-2012,40,29,0
05-02-2012,42,29,0
06-02-2012,42,28,0
07-02-2012,36,24,0
08-02-2012,34,20,0
09-02-2012,37,20,0
10-02-2012,33,10,0.04
11-02-2012,18,7,0
12-02-2012,33,14,0
13-02-2012,31,16,0.03
14-02-2012,35,28,0
15-02-2012,48,33,0.02
16-02-2012,45,34,0
17-02-2012,40,26,0.01
18-02-2012,38,23,0
19-02-2012,37,19,0
20-02-2012,41,21,0
21-02-2012,42,33,0.05
22-02-2012,45,29,0.01
23-02-2012,39,23,0.12
24-02-2012,35,27,0.5
25-02-2012,31,17,0
26-02-2012,45,12,0
27-02-2012,38,26,0
28-02-2012,38,21,0.19
29-02-2012,53,33,0.51
01-03-2012,39,34,0
02-03-2012,38,32,0.64
03-03-2012,34,27,0
04-03-2012,28,20,0.02
05-03-2012,32,15,0
06-03-2012,63,30,0
07-03-2012,66,52,0.06
08-03-2012,55,35,0.27
09-03-2012,35,25,0
10-03-2012,59,29,0
11-03-2012,66,40,0.04
12-03-2012,60,46,0.9
13-03-2012,66,45,0
14-03-2012,78,39,0
15-03-2012,72,44,0
16-03-2012,58,45,0
17-03-2012,74,58,0
18-03-2012,79,55,0
19-03-2012,72,52,0
20-03-2012,83,52,0
21-03-2012,84,56,0
22-03-2012,74,49,0.13
23-03-2012,56,47,0.75
24-03-2012,60,46,0
25-03-2012,61,37,0
26-03-2012,41,34,0
27-03-2012,71,40,0
28-03-2012,64,39,0
29-03-2012,43,36,0
30-03-2012,41,37,0.38
31-03-2012,40,36,0
01-04-2012,48,37,0
02-04-2012,52,42,0
03-04-2012,53,44,0
04-04-2012,49,36,0
05-04-2012,43,38,0
06-04-2012,48,33,0
07-04-2012,60,32,0
08-04-2012,62,45,0
09-04-2012,58,37,0
10-04-2012,42,34,0
11-04-2012,48,31,0
12-04-2012,58,31,0
13-04-2012,58,33,0
14-04-2012,69,48,0.06
15-04-2012,74,57,1
16-04-2012,68,41,0
17-04-2012,45,38,0
18-04-2012,70,39,0
19-04-2012,58,39,0.68
20-04-2012,44,39,0.23
21-04-2012,48,33,0
22-04-2012,50,37,0
23-04-2012,56,37,0
24-04-2012,61,41,0
25-04-2012,50,42,0.25
26-04-2012,51,36,0
27-04-2012,48,33,0
28-04-2012,43,40,0.24
29-04-2012,50,38,0.23
30-04-2012,58,44,0
01-05-2012,55,49,0
02-05-2012,80,50,0.1
03-05-2012,83,59,0
04-05-2012,70,46,0
05-05-2012,53,47,0.12
06-05-2012,61,46,2.45
07-05-2012,61,48,0.08
08-05-2012,68,52,0
09-05-2012,56,46,0.08
10-05-2012,62,41,0
11-05-2012,77,49,0
12-05-2012,69,50,0
13-05-2012,67,49,0
14-05-2012,79,52,0
15-05-2012,85,48,0.07
16-05-2012,59,44,0
17-05-2012,64,44,0
18-05-2012,77,52,0
19-05-2012,84,54,0
20-05-2012,90,61,0
21-05-2012,63,51,0
22-05-2012,64,47,0
23-05-2012,71,45,0
24-05-2012,83,60,0
25-05-2012,76,61,0.01
26-05-2012,69,57,0.72
27-05-2012,82,58,0
28-05-2012,89,69,0.05
29-05-2012,79,60,0
30-05-2012,65,48,0
31-05-2012,50,46,0.23
01-06-2012,61,48,0.01
02-06-2012,75,48,0
03-06-2012,80,59,0
04-06-2012,68,56,0
05-06-2012,65,53,0
06-06-2012,70,50,0
07-06-2012,79,52,0
08-06-2012,87,64,0
09-06-2012,90,67,0
10-06-2012,89,66,0
11-06-2012,88,71,0
12-06-2012,73,55,0
13-06-2012,69,51,0
14-06-2012,74,53,0
15-06-2012,86,57,0
16-06-2012,85,66,0.84
17-06-2012,84,67,0.04
18-06-2012,93,72,0.01
19-06-2012,94,76,0
20-06-2012,93,77,0
21-06-2012,85,69,0
22-06-2012,79,61,0
23-06-2012,75,57,0
24-06-2012,86,61,0
25-06-2012,70,55,0
26-06-2012,73,54,0
27-06-2012,93,59,0
28-06-2012,96,77,0
29-06-2012,86,68,0
30-06-2012,92,71,0
01-07-2012,84,70,0
02-07-2012,87,69,0
03-07-2012,97,73,0.07
04-07-2012,102,81,0
05-07-2012,103,73,0
06-07-2012,94,76,0
07-07-2012,86,68,0
08-07-2012,81,67,0
09-07-2012,80,68,0
10-07-2012,77,64,0
11-07-2012,82,62,0
12-07-2012,86,67,0
13-07-2012,89,69,0.72
14-07-2012,91,71,0.02
15-07-2012,88,72,0
16-07-2012,98,75,0
17-07-2012,100,73,0
18-07-2012,81,70,0.54
19-07-2012,80,67,0.39
20-07-2012,77,66,0
21-07-2012,87,67,0
22-07-2012,89,73,0
23-07-2012,99,78,0
24-07-2012,86,71,0.15
25-07-2012,96,70,0.24
26-07-2012,85,69,0.65
27-07-2012,80,68,0.36
28-07-2012,76,65,0
29-07-2012,81,65,0
30-07-2012,87,72,0
31-07-2012,77,69,0.42
01-08-2012,88,68,0
02-08-2012,89,72,0
03-08-2012,85,71,0
04-08-2012,88,71,0.13
05-08-2012,80,64,0
